,imagename,Channels,Height,Width,Zero_non_zero_pixel_ratio,minPixelValue,maxPixelValue,class
280,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1836.tif,13,64,64,0.0,1.0,1145.0,SeaLake
1892,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1721.tif,13,64,64,0.0,4.0,1217.0,SeaLake
3732,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_391.tif,13,64,64,0.0,20.0,1348.0,SeaLake
3129,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1509.tif,13,64,64,0.0,5.0,1333.0,SeaLake
1606,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2109.tif,13,64,64,0.0,3.0,1214.0,SeaLake
1906,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2294.tif,13,64,64,0.0,3.0,1780.0,SeaLake
3274,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_863.tif,13,64,64,0.0,5.0,1392.0,SeaLake
2639,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1543.tif,13,64,64,0.0,6.0,2926.0,SeaLake
1965,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2493.tif,13,64,64,0.0,6.0,1172.0,SeaLake
797,../input/eurosat-dataset/EuroSATallBands/SeaLake/Jakarta_000143.tif,13,64,64,0.0,3.0,1322.0,SeaLake
3636,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_777.tif,13,64,64,0.0,8.0,1437.0,SeaLake
410,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2090.tif,13,64,64,0.0,3.0,1109.0,SeaLake
3060,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_870.tif,13,64,64,0.0,1.0,1191.0,SeaLake
3472,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1411.tif,13,64,64,0.0,5.0,1023.0,SeaLake
1138,../input/eurosat-dataset/EuroSATallBands/SeaLake/Jakarta_000204.tif,13,64,64,0.0,4.0,1325.0,SeaLake
1642,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_884.tif,13,64,64,0.0,4.0,1158.0,SeaLake
282,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1008.tif,13,64,64,0.0,4.0,3021.0,SeaLake
383,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_180.tif,13,64,64,0.0,3.0,4342.0,SeaLake
2784,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_872.tif,13,64,64,0.0,8.0,2652.0,SeaLake
3185,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1060.tif,13,64,64,0.0,7.0,3451.0,SeaLake
2509,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1574.tif,13,64,64,0.0,6.0,1360.0,SeaLake
1052,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1310.tif,13,64,64,0.0,5.0,1106.0,SeaLake
2331,../input/eurosat-dataset/EuroSATallBands/SeaLake/Jakarta_000480.tif,13,64,64,0.0,3.0,1306.0,SeaLake
505,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1033.tif,13,64,64,0.0,2.0,1116.0,SeaLake
2791,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1319.tif,13,64,64,0.0,3.0,1160.0,SeaLake
2768,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1850.tif,13,64,64,0.0,3.0,1153.0,SeaLake
1789,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1201.tif,13,64,64,0.0,8.0,1728.0,SeaLake
1579,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2474.tif,13,64,64,0.0,6.0,1484.0,SeaLake
2129,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_922.tif,13,64,64,0.0,7.0,2292.0,SeaLake
3595,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2866.tif,13,64,64,0.0,5.0,1132.0,SeaLake
1020,../input/eurosat-dataset/EuroSATallBands/SeaLake/Jakarta_000039.tif,13,64,64,0.0,3.0,1308.0,SeaLake
1341,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_799.tif,13,64,64,0.0,5.0,1137.0,SeaLake
1243,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1925.tif,13,64,64,0.0,2.0,1267.0,SeaLake
2451,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1704.tif,13,64,64,0.0,6.0,1492.0,SeaLake
86,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_448.tif,13,64,64,0.0,6.0,2999.0,SeaLake
3733,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_467.tif,13,64,64,0.0,6.0,1451.0,SeaLake
511,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2301.tif,13,64,64,0.0,3.0,4413.0,SeaLake
345,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2505.tif,13,64,64,0.0,4.0,1131.0,SeaLake
3292,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_683.tif,13,64,64,0.0,5.0,1401.0,SeaLake
126,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1008.tif,13,64,64,0.0,4.0,3021.0,SeaLake
2307,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_666.tif,13,64,64,0.0,2.0,3676.0,SeaLake
1425,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1808.tif,13,64,64,0.0,5.0,1131.0,SeaLake
2101,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2406.tif,13,64,64,0.0,6.0,1475.0,SeaLake
3268,../input/eurosat-dataset/EuroSATallBands/SeaLake/Jakarta_000358.tif,13,64,64,0.0,25.0,1380.0,SeaLake
3451,../input/eurosat-dataset/EuroSATallBands/SeaLake/Jakarta_000177.tif,13,64,64,0.0,13.0,1429.0,SeaLake
3561,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2037.tif,13,64,64,0.0,5.0,2988.0,SeaLake
3062,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2468.tif,13,64,64,0.0,4.0,1260.0,SeaLake
63,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1324.tif,13,64,64,0.0,5.0,1473.0,SeaLake
2649,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2476.tif,13,64,64,0.0,5.0,2675.0,SeaLake
2100,../input/eurosat-dataset/EuroSATallBands/SeaLake/Bombay_000043.tif,13,64,64,0.0,5.0,1545.0,SeaLake
997,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_62.tif,13,64,64,0.0,8.0,3133.0,SeaLake
3373,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1147.tif,13,64,64,0.0,5.0,1531.0,SeaLake
3120,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_827.tif,13,64,64,0.0,4.0,1073.0,SeaLake
185,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2603.tif,13,64,64,0.0,5.0,1155.0,SeaLake
649,../input/eurosat-dataset/EuroSATallBands/SeaLake/Jakarta_000442.tif,13,64,64,0.0,4.0,1286.0,SeaLake
2873,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2319.tif,13,64,64,0.0,4.0,1228.0,SeaLake
2575,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2996.tif,13,64,64,0.0,4.0,1228.0,SeaLake
3240,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2629.tif,13,64,64,0.0,4.0,4438.0,SeaLake
1767,../input/eurosat-dataset/EuroSATallBands/SeaLake/Jakarta_000470.tif,13,64,64,0.0,3.0,1299.0,SeaLake
489,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1715.tif,13,64,64,0.0,4.0,1429.0,SeaLake
2275,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1601.tif,13,64,64,0.0,2.0,1077.0,SeaLake
1670,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1995.tif,13,64,64,0.0,4.0,3120.0,SeaLake
311,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1019.tif,13,64,64,0.0,6.0,1054.0,SeaLake
1947,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1665.tif,13,64,64,0.0,4.0,1121.0,SeaLake
1944,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2571.tif,13,64,64,0.0,5.0,1187.0,SeaLake
1962,../input/eurosat-dataset/EuroSATallBands/SeaLake/Bombay_000031.tif,13,64,64,0.0,5.0,1530.0,SeaLake
1141,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_871.tif,13,64,64,0.0,3.0,1257.0,SeaLake
2818,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1326.tif,13,64,64,0.0,2.0,1116.0,SeaLake
138,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1987.tif,13,64,64,0.0,5.0,1021.0,SeaLake
594,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2047.tif,13,64,64,0.0,4.0,1425.0,SeaLake
3335,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2302.tif,13,64,64,0.0,4.0,1130.0,SeaLake
533,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_984.tif,13,64,64,0.0,4.0,1258.0,SeaLake
1192,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2579.tif,13,64,64,0.0,4.0,1139.0,SeaLake
1076,../input/eurosat-dataset/EuroSATallBands/SeaLake/Jakarta_000447.tif,13,64,64,0.0,4.0,1307.0,SeaLake
479,../input/eurosat-dataset/EuroSATallBands/SeaLake/Bombay_000022.tif,13,64,64,0.0,6.0,1504.0,SeaLake
113,../input/eurosat-dataset/EuroSATallBands/SeaLake/Jakarta_000350.tif,13,64,64,0.0,12.0,1431.0,SeaLake
24,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2928.tif,13,64,64,0.0,6.0,2792.0,SeaLake
350,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1935.tif,13,64,64,0.0,7.0,1379.0,SeaLake
36,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1594.tif,13,64,64,0.0,4.0,1261.0,SeaLake
2739,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2789.tif,13,64,64,0.0,5.0,1068.0,SeaLake
1593,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1823.tif,13,64,64,0.0,3.0,1274.0,SeaLake
18,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_562.tif,13,64,64,0.0,4.0,2329.0,SeaLake
1053,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2003.tif,13,64,64,0.0,5.0,1135.0,SeaLake
510,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1736.tif,13,64,64,0.0,4.0,1105.0,SeaLake
2630,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1101.tif,13,64,64,0.0,9.0,1076.0,SeaLake
2765,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_939.tif,13,64,64,0.0,5.0,1787.0,SeaLake
1492,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2769.tif,13,64,64,0.0,2.0,1171.0,SeaLake
614,../input/eurosat-dataset/EuroSATallBands/SeaLake/Jakarta_000193.tif,13,64,64,0.0,4.0,1334.0,SeaLake
482,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2470.tif,13,64,64,0.0,3.0,1263.0,SeaLake
3109,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_784.tif,13,64,64,0.0,4.0,1249.0,SeaLake
1117,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_309.tif,13,64,64,0.0,5.0,1190.0,SeaLake
318,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1660.tif,13,64,64,0.0,5.0,1576.0,SeaLake
1448,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_113.tif,13,64,64,0.0,5.0,1182.0,SeaLake
1056,../input/eurosat-dataset/EuroSATallBands/SeaLake/Jakarta_000476.tif,13,64,64,0.0,3.0,1302.0,SeaLake
221,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1684.tif,13,64,64,0.0,6.0,1027.0,SeaLake
1786,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_337.tif,13,64,64,0.0,7.0,1449.0,SeaLake
1438,../input/eurosat-dataset/EuroSATallBands/SeaLake/Jakarta_000242.tif,13,64,64,0.0,3.0,1289.0,SeaLake
3736,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2833.tif,13,64,64,0.0,8.0,2657.0,SeaLake
1792,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2465.tif,13,64,64,0.0,4.0,1200.0,SeaLake
556,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2104.tif,13,64,64,0.0,5.0,1087.0,SeaLake
761,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1226.tif,13,64,64,0.0,5.0,3837.0,SeaLake
3627,../input/eurosat-dataset/EuroSATallBands/SeaLake/Jakarta_000210.tif,13,64,64,0.0,3.0,1311.0,SeaLake
3409,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1815.tif,13,64,64,0.0,4.0,1159.0,SeaLake
1524,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2153.tif,13,64,64,0.0,6.0,1182.0,SeaLake
233,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_259.tif,13,64,64,0.0,3.0,1275.0,SeaLake
3483,../input/eurosat-dataset/EuroSATallBands/SeaLake/Jakarta_000282.tif,13,64,64,0.0,3.0,1327.0,SeaLake
2135,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2673.tif,13,64,64,0.0,4.0,1133.0,SeaLake
2473,../input/eurosat-dataset/EuroSATallBands/SeaLake/Jakarta_000139.tif,13,64,64,0.0,2.0,1315.0,SeaLake
2089,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_446.tif,13,64,64,0.0,3.0,1222.0,SeaLake
1211,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_971.tif,13,64,64,0.0,5.0,1478.0,SeaLake
1488,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2762.tif,13,64,64,0.0,5.0,2783.0,SeaLake
2226,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2463.tif,13,64,64,0.0,2.0,1231.0,SeaLake
1077,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2947.tif,13,64,64,0.0,3.0,1099.0,SeaLake
1399,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_689.tif,13,64,64,0.0,3.0,1266.0,SeaLake
1847,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2982.tif,13,64,64,0.0,4.0,1451.0,SeaLake
3391,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_54.tif,13,64,64,0.0,6.0,1182.0,SeaLake
2125,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1617.tif,13,64,64,0.0,2.0,1237.0,SeaLake
1303,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2280.tif,13,64,64,0.0,3.0,1211.0,SeaLake
2055,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_139.tif,13,64,64,0.0,6.0,1002.0,SeaLake
1269,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_545.tif,13,64,64,0.0,3.0,3696.0,SeaLake
867,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1703.tif,13,64,64,0.0,5.0,3787.0,SeaLake
1699,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_672.tif,13,64,64,0.0,3.0,1229.0,SeaLake
1322,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1855.tif,13,64,64,0.0,3.0,1324.0,SeaLake
2056,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2824.tif,13,64,64,0.0,5.0,1091.0,SeaLake
3066,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2134.tif,13,64,64,0.0,3.0,1291.0,SeaLake
3033,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2575.tif,13,64,64,0.0,7.0,1160.0,SeaLake
2111,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2563.tif,13,64,64,0.0,4.0,3446.0,SeaLake
2672,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2530.tif,13,64,64,0.0,5.0,3220.0,SeaLake
2576,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_894.tif,13,64,64,0.0,1.0,1415.0,SeaLake
3110,../input/eurosat-dataset/EuroSATallBands/SeaLake/Jakarta_000190.tif,13,64,64,0.0,8.0,1349.0,SeaLake
3670,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_599.tif,13,64,64,0.0,7.0,1156.0,SeaLake
562,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2972.tif,13,64,64,0.0,5.0,1440.0,SeaLake
815,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2172.tif,13,64,64,0.0,4.0,1213.0,SeaLake
1122,../input/eurosat-dataset/EuroSATallBands/SeaLake/Jakarta_000116.tif,13,64,64,0.0,3.0,1337.0,SeaLake
1298,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1713.tif,13,64,64,0.0,3.0,1280.0,SeaLake
1665,../input/eurosat-dataset/EuroSATallBands/SeaLake/Jakarta_000131.tif,13,64,64,0.0,3.0,1308.0,SeaLake
1043,../input/eurosat-dataset/EuroSATallBands/SeaLake/Jakarta_000396.tif,13,64,64,0.0,3.0,1293.0,SeaLake
2846,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_788.tif,13,64,64,0.0,5.0,1117.0,SeaLake
1199,../input/eurosat-dataset/EuroSATallBands/SeaLake/Jakarta_000466.tif,13,64,64,0.0,3.0,1305.0,SeaLake
1700,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2150.tif,13,64,64,0.0,4.0,1258.0,SeaLake
855,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2211.tif,13,64,64,0.0,5.0,1158.0,SeaLake
3128,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1423.tif,13,64,64,0.0,5.0,1111.0,SeaLake
2663,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1789.tif,13,64,64,0.0,5.0,1597.0,SeaLake
857,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1173.tif,13,64,64,0.0,10.0,1596.0,SeaLake
577,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2791.tif,13,64,64,0.0,5.0,1148.0,SeaLake
3208,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1390.tif,13,64,64,0.0,5.0,1818.0,SeaLake
2911,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_163.tif,13,64,64,0.0,6.0,1375.0,SeaLake
1417,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1942.tif,13,64,64,0.0,4.0,1079.0,SeaLake
2203,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2142.tif,13,64,64,0.0,6.0,1059.0,SeaLake
1639,../input/eurosat-dataset/EuroSATallBands/SeaLake/Bombay_000009.tif,13,64,64,0.0,5.0,1484.0,SeaLake
472,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1966.tif,13,64,64,0.0,6.0,5077.0,SeaLake
775,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_353.tif,13,64,64,0.0,4.0,3124.0,SeaLake
215,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2431.tif,13,64,64,0.0,6.0,2219.0,SeaLake
1939,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2329.tif,13,64,64,0.0,4.0,1407.0,SeaLake
2614,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2744.tif,13,64,64,0.0,4.0,1228.0,SeaLake
271,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2573.tif,13,64,64,0.0,4.0,1122.0,SeaLake
2033,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_868.tif,13,64,64,0.0,3.0,1142.0,SeaLake
1028,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_181.tif,13,64,64,0.0,5.0,1368.0,SeaLake
1354,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2797.tif,13,64,64,0.0,3.0,1220.0,SeaLake
1407,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_621.tif,13,64,64,0.0,4.0,1158.0,SeaLake
2167,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1978.tif,13,64,64,0.0,7.0,1033.0,SeaLake
1863,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_613.tif,13,64,64,0.0,5.0,1197.0,SeaLake
37,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2960.tif,13,64,64,0.0,5.0,1466.0,SeaLake
2241,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2650.tif,13,64,64,0.0,5.0,1175.0,SeaLake
97,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1227.tif,13,64,64,0.0,8.0,2624.0,SeaLake
1451,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1395.tif,13,64,64,0.0,5.0,2325.0,SeaLake
1224,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1294.tif,13,64,64,0.0,4.0,1079.0,SeaLake
3300,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_367.tif,13,64,64,0.0,5.0,1208.0,SeaLake
3275,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1968.tif,13,64,64,0.0,6.0,1195.0,SeaLake
181,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2097.tif,13,64,64,0.0,5.0,1457.0,SeaLake
959,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1646.tif,13,64,64,0.0,2.0,1164.0,SeaLake
3387,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_179.tif,13,64,64,0.0,5.0,1279.0,SeaLake
1621,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1612.tif,13,64,64,0.0,5.0,3749.0,SeaLake
600,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_137.tif,13,64,64,0.0,7.0,1089.0,SeaLake
513,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2924.tif,13,64,64,0.0,6.0,1183.0,SeaLake
864,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2436.tif,13,64,64,0.0,2.0,1156.0,SeaLake
2612,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_263.tif,13,64,64,0.0,5.0,1173.0,SeaLake
802,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1631.tif,13,64,64,0.0,4.0,3056.0,SeaLake
2897,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_175.tif,13,64,64,0.0,2.0,1115.0,SeaLake
1461,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1077.tif,13,64,64,0.0,6.0,1178.0,SeaLake
2291,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_447.tif,13,64,64,0.0,6.0,1517.0,SeaLake
2780,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_111.tif,13,64,64,0.0,6.0,1090.0,SeaLake
1307,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_786.tif,13,64,64,0.0,6.0,1189.0,SeaLake
1272,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_222.tif,13,64,64,0.0,6.0,1384.0,SeaLake
3080,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2016.tif,13,64,64,0.0,3.0,2327.0,SeaLake
1819,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1216.tif,13,64,64,0.0,6.0,1446.0,SeaLake
1418,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_703.tif,13,64,64,0.0,3.0,3135.0,SeaLake
1333,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1225.tif,13,64,64,0.0,8.0,1065.0,SeaLake
1649,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1969.tif,13,64,64,0.0,5.0,3362.0,SeaLake
2027,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2103.tif,13,64,64,0.0,4.0,1189.0,SeaLake
3540,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1223.tif,13,64,64,0.0,7.0,1615.0,SeaLake
1295,../input/eurosat-dataset/EuroSATallBands/SeaLake/Jakarta_000022.tif,13,64,64,0.0,4.0,1331.0,SeaLake
978,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_2258.tif,13,64,64,0.0,5.0,1155.0,SeaLake
3392,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_701.tif,13,64,64,0.0,1.0,1213.0,SeaLake
2901,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1360.tif,13,64,64,0.0,4.0,1156.0,SeaLake
3097,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1141.tif,13,64,64,0.0,6.0,1584.0,SeaLake
1693,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_524.tif,13,64,64,0.0,24.0,1355.0,SeaLake
371,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1503.tif,13,64,64,0.0,6.0,1145.0,SeaLake
2874,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1946.tif,13,64,64,0.0,7.0,3986.0,SeaLake
1045,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_598.tif,13,64,64,0.0,6.0,1449.0,SeaLake
1187,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1528.tif,13,64,64,0.0,5.0,1190.0,SeaLake
1034,../input/eurosat-dataset/EuroSATallBands/SeaLake/SeaLake_1125.tif,13,64,64,0.0,7.0,1272.0,SeaLake
